PLAYER,SEASON,AGE,HEIGHT,MPG,PPG,GP,W,TRB,AST,FG%,TS%,USG%,NET_RATING,OREB_PCT,DREB_PCT,AST_PCT,WIN_RATE,PEAK_AGE_DIST,GP_RATE,PREV_PPG,PREV_PPG_2,PPG_TREND,PREV_USG%,PREV_GP,PPG_ROLL3,USG_ROLL3,TS_ROLL3,NET_ROLL3,PPG_MOMENTUM,CAREER_SEASON_NUM,REALE_NEXT_PPG,PREDIZIONE
Russell Westbrook,2023-24,35.0,193.04,22.5,11.1,68,45,5.0,4.5,0.454,0.514,0.239,3.7,0.062,0.154,0.285,0.662,8.0,0.8292682926829268,15.9,18.5,-4.800000000000001,0.266,73.0,18.866666666666667,0.27499999999999997,0.5113333333333333,-1.7999999999999998,-3.1500000000000017,16,13.3,9.1
Sam Hauser,2023-24,26.0,200.66,22.0,9.0,79,62,3.5,1.0,0.446,0.629,0.146,14.2,0.025,0.122,0.06199999999999999,0.785,1.0,0.9634146341463414,6.4,2.5,2.5999999999999996,0.141,80.0,4.45,0.1385,0.6420000000000001,3.7,3.8999999999999995,3,8.5,9.9
Sam Merrill,2023-24,28.0,193.04,17.5,8.0,61,36,2.0,1.8,0.402,0.598,0.17,-0.3,0.02,0.091,0.149,0.59,1.0,0.7439024390243902,5.0,4.2,3.0,0.177,5.0,4.066666666666666,0.167,0.5446666666666667,-7.633333333333333,1.0,4,7.2,7.1
Sandro Mamukelashvili,2023-24,25.0,205.74,9.8,4.1,46,12,3.2,1.1,0.47100000000000003,0.559,0.169,4.1,0.088,0.209,0.158,0.261,2.0,0.5609756097560976,6.1000000000000005,3.7999999999999994,-2.000000000000001,0.177,43.0,4.95,0.15949999999999998,0.567,-13.850000000000001,2.3000000000000003,3,6.3,4.5
Santi Aldama,2023-24,23.0,213.36,26.5,10.7,61,23,5.8,2.3,0.435,0.539,0.177,-8.3,0.040999999999999995,0.173,0.134,0.377,4.0,0.7439024390243902,9.0,4.1,1.6999999999999993,0.157,77.0,6.55,0.16549999999999998,0.5215,1.9500000000000002,4.899999999999998,3,12.5,10.1
Scoot Henderson,2023-24,20.0,190.5,28.5,14.0,62,18,3.1,5.4,0.385,0.489,0.26,-13.0,0.027,0.083,0.3,0.29,7.0,0.7560975609756098,14.0,14.0,0.0,0.26,62.0,14.0,0.26,0.489,-13.0,0.0,1,12.7,14.0
Scottie Barnes,2023-24,22.0,200.66,34.9,19.9,60,22,8.2,6.1,0.475,0.566,0.23999999999999996,-3.2,0.064,0.167,0.253,0.367,5.0,0.7317073170731707,15.300000000000002,15.3,4.599999999999996,0.2,77.0,15.3,0.1935,0.538,2.5,-1.165948848400113e-15,3,19.3,20.6
Scotty Pippen Jr.,2023-24,23.0,185.42000000000002,25.1,12.900000000000002,21,5,3.2,4.7,0.493,0.596,0.227,-7.5,0.039,0.088,0.31,0.23799999999999996,4.0,0.25609756097560976,2.3,2.3,10.600000000000001,0.231,6.0,2.3,0.231,0.439,-1.5,0.0,2,9.9,10.9
Seth Curry,2023-24,33.0,185.42000000000002,14.0,5.1,44,25,1.5,1.0,0.392,0.519,0.159,3.1,0.028,0.078,0.1,0.568,6.0,0.5365853658536586,9.2,15.0,-4.1,0.188,61.0,12.233333333333334,0.17966666666666667,0.605,3.0666666666666664,-1.6500000000000006,10,6.5,4.9
Shaedon Sharpe,2023-24,21.0,195.58,33.1,15.9,32,8,5.0,2.9,0.406,0.524,0.22,-10.3,0.036,0.116,0.138,0.25,6.0,0.3902439024390244,9.9,9.9,6.0,0.186,80.0,9.9,0.186,0.568,-7.6,0.0,2,18.5,15.8
Shai Gilgeous-Alexander,2023-24,25.0,198.12,34.0,30.1,75,55,5.5,6.2,0.535,0.636,0.317,11.3,0.026,0.128,0.287,0.733,2.0,0.9146341463414634,31.4,24.5,-1.2999999999999972,0.318,68.0,26.53333333333333,0.29966666666666664,0.602,-3.8000000000000003,3.849999999999995,6,32.7,28.2
Shake Milton,2023-24,27.0,195.58,12.1,4.5,48,32,1.6000000000000003,1.3,0.405,0.49899999999999994,0.17299999999999996,-4.8,0.023000000000000003,0.102,0.149,0.6670000000000001,0.0,0.5853658536585366,8.4,8.2,-3.9000000000000004,0.175,76.0,9.866666666666667,0.19599999999999998,0.547,2.4,-2.2999999999999994,6,5.5,5.7
Sidy Cissoko,2023-24,20.0,198.12,11.699999999999998,3.7999999999999994,12,5,1.8,0.8000000000000002,0.48500000000000004,0.568,0.124,8.7,0.055,0.082,0.09500000000000001,0.417,7.0,0.14634146341463414,3.7999999999999994,3.7999999999999994,0.0,0.124,12.0,3.7999999999999994,0.124,0.568,8.7,0.0,1,1.5,5.4
Simone Fontecchio,2023-24,28.0,200.66,24.9,10.5,66,29,3.7,1.5,0.46,0.6,0.159,-1.5,0.037,0.107,0.084,0.439,1.0,0.8048780487804879,6.299999999999999,6.299999999999999,4.200000000000001,0.192,52.0,6.299999999999999,0.192,0.495,-13.099999999999998,0.0,2,5.9,8.6
Spencer Dinwiddie,2023-24,31.0,195.58,28.3,10.5,76,38,2.7,4.7,0.392,0.543,0.161,1.6,0.014,0.077,0.217,0.5,4.0,0.926829268292683,17.3,13.7,-6.800000000000001,0.22,79.0,12.566666666666668,0.19399999999999998,0.5506666666666667,9.566666666666668,5.300000000000002,10,11.0,9.4
Stanley Umude,2023-24,25.0,198.12,12.800000000000002,5.3,24,4,2.1,0.5,0.44,0.647,0.15,-9.7,0.027,0.13,0.053,0.167,2.0,0.2926829268292683,2.0,2.0,3.3,0.5,1.0,2.0,0.5,0.532,95.0,0.0,2,0.7,4.6
Stephen Curry,2023-24,36.0,187.96,32.7,26.4,74,43,4.5,5.1,0.45000000000000007,0.616,0.302,2.7,0.014999999999999998,0.11599999999999999,0.241,0.581,9.0,0.9024390243902439,29.4,25.5,-3.0,0.297,56.0,28.96666666666667,0.307,0.6373333333333334,7.033333333333331,-1.300000000000001,15,24.5,24.2
Svi Mykhailiuk,2023-24,27.0,200.66,10.1,4.0,41,32,1.2,0.8999999999999999,0.41600000000000004,0.575,0.156,18.5,0.027,0.093,0.10400000000000001,0.78,0.0,0.5,6.9,4.6,-2.9000000000000004,0.191,32.0,6.666666666666667,0.18066666666666667,0.5406666666666667,-4.366666666666666,-0.8000000000000005,6,8.8,4.9
T.J. McConnell,2023-24,32.0,185.42000000000002,18.2,10.2,71,40,2.7,5.5,0.556,0.586,0.229,3.6999999999999997,0.028,0.125,0.406,0.563,5.0,0.8658536585365854,8.7,8.5,1.5,0.182,75.0,8.6,0.16266666666666665,0.566,-1.8,0.04999999999999972,9,9.1,8.7
Taj Gibson,2023-24,39.0,205.74,10.2,1.7,20,8,1.9,0.6,0.4050000000000001,0.449,0.092,-5.3,0.05600000000000001,0.125,0.071,0.4,12.0,0.24390243902439024,3.4,4.4,-1.7,0.151,49.0,4.400000000000001,0.11499999999999999,0.6173333333333333,3.1666666666666674,-1.0000000000000013,15,2.9,1.5
Talen Horton-Tucker,2023-24,23.0,193.04,19.8,10.1,51,14,2.4,3.5,0.396,0.503,0.234,-5.4,0.02,0.09399999999999999,0.265,0.275,4.0,0.6219512195121951,10.7,10.0,-0.5999999999999996,0.25,65.0,9.9,0.21633333333333335,0.5156666666666667,-0.3666666666666667,0.8499999999999979,5,6.5,9.2
Tari Eason,2023-24,23.0,203.2,21.8,9.8,22,12,7.0,1.2,0.466,0.528,0.188,9.4,0.088,0.203,0.087,0.545,4.0,0.2682926829268293,9.3,9.3,0.5,0.184,82.0,9.3,0.184,0.525,-4.8,0.0,2,12.0,9.2
Taurean Prince,2023-24,30.0,198.12,27.0,8.9,78,44,2.9,1.5,0.442,0.579,0.134,-2.6,0.01,0.095,0.073,0.564,3.0,0.9512195121951219,9.1,7.3,-0.1999999999999993,0.165,54.0,8.633333333333333,0.17333333333333334,0.5753333333333334,-1.5,-0.20000000000000034,8,8.2,7.8
Taylor Hendricks,2023-24,20.0,205.74,21.4,7.3,40,13,4.6,0.8,0.45,0.578,0.135,-8.1,0.053000000000000005,0.159,0.051000000000000004,0.325,7.0,0.4878048780487805,7.3,7.3,0.0,0.135,40.0,7.3,0.135,0.578,-8.1,0.0,1,4.7,7.9
Terance Mann,2023-24,27.0,195.58,25.0,8.8,75,47,3.4,1.6,0.515,0.615,0.135,1.9,0.05,0.088,0.086,0.627,0.0,0.9146341463414634,8.8,10.8,0.0,0.149,81.0,8.866666666666667,0.15,0.598,1.5000000000000002,0.9000000000000004,5,7.699999999999999,8.8
Terry Rozier,2023-24,30.0,185.42000000000002,33.4,19.8,61,22,4.0,5.6,0.443,0.555,0.253,-7.0,0.017,0.11,0.268,0.361,3.0,0.7439024390243902,21.1,19.3,-1.3000000000000007,0.262,63.0,20.266666666666666,0.24233333333333337,0.5526666666666666,-2.266666666666667,0.35000000000000164,9,10.6,16.5
Terry Taylor,2023-24,24.0,193.04,6.1,1.5,31,12,1.2,0.3,0.513,0.558,0.108,2.7,0.089,0.099,0.068,0.387,3.0,0.3780487804878049,2.9,9.6,-1.4,0.129,31.0,6.25,0.14,0.6065,-1.2000000000000002,-6.699999999999999,3,0.0,3.8
Thomas Bryant,2023-24,26.0,208.28,11.6,5.7,38,22,3.6999999999999997,0.6,0.577,0.639,0.187,2.1,0.093,0.233,0.079,0.579,1.0,0.4634146341463415,9.8,7.4,-4.1000000000000005,0.181,59.0,10.5,0.17733333333333334,0.6643333333333333,-5.3,-2.2500000000000004,7,6.5,6.2
Tim Hardaway Jr.,2023-24,32.0,195.58,26.800000000000004,14.400000000000002,79,49,3.2,1.8000000000000003,0.402,0.542,0.22,-0.1,0.01,0.10600000000000001,0.094,0.62,5.0,0.9634146341463414,14.4,14.2,1.7763568394002505e-15,0.201,71.0,15.066666666666668,0.215,0.5543333333333332,2.2666666666666666,-1.1000000000000028,11,11.0,12.8
Tobias Harris,2023-24,31.0,203.2,33.8,17.2,70,41,6.5,3.1,0.48699999999999993,0.576,0.203,4.6,0.033,0.156,0.136,0.586,4.0,0.8536585365853658,14.7,17.2,2.5,0.18,74.0,17.133333333333333,0.21033333333333334,0.5883333333333333,5.3,-2.3999999999999986,13,13.7,15.2
Torrey Craig,2023-24,33.0,195.57999999999998,19.8,5.7,53,22,4.1,1.1,0.43,0.568,0.12100000000000001,-7.3,0.062,0.148,0.074,0.4149999999999999,6.0,0.6463414634146342,7.4,6.6,-1.7000000000000002,0.128,79.0,6.5,0.136,0.5670000000000001,-4.133333333333333,0.9499999999999997,7,4.2,4.3
Tosan Evbuomwan,2023-24,23.0,200.66,21.6,5.9,17,1,3.5,0.9,0.507,0.616,0.108,-15.6,0.047,0.122,0.063,0.059,4.0,0.2073170731707317,5.9,5.9,0.0,0.108,17.0,5.9,0.108,0.616,-15.6,0.0,1,9.5,5.1
Toumani Camara,2023-24,24.0,200.66,24.8,7.5,70,19,4.9,1.2,0.45,0.547,0.134,-4.6,0.073,0.119,0.072,0.271,3.0,0.8536585365853658,7.5,7.5,0.0,0.134,70.0,7.5,0.134,0.547,-4.6,0.0,1,11.3,6.5
Trae Young,2023-24,25.0,185.42000000000002,36.0,25.7,54,22,2.8,10.8,0.43,0.585,0.289,-2.5,0.011,0.065,0.435,0.407,2.0,0.6585365853658537,26.2,28.400000000000002,-0.5,0.313,73.0,26.633333333333336,0.322,0.5883333333333334,2.9333333333333336,0.4499999999999963,6,24.2,24.8
Trayce Jackson-Davis,2023-24,24.0,205.74,16.6,7.9,68,39,5.0,1.2,0.702,0.692,0.157,1.1,0.114,0.172,0.103,0.574,3.0,0.8292682926829268,7.9,7.9,0.0,0.157,68.0,7.9,0.157,0.692,1.1,0.0,1,6.6,8.3
Tre Jones,2023-24,24.0,185.42000000000002,27.799999999999997,10.0,77,21,3.7999999999999994,6.2,0.505,0.591,0.149,-0.8999999999999999,0.026,0.104,0.298,0.273,3.0,0.9390243902439024,12.9,6.0,-2.9000000000000004,0.189,68.0,7.133333333333333,0.16633333333333333,0.541,-7.366666666666667,5.199999999999999,4,7.2,10.3
Tre Mann,2023-24,23.0,190.5,24.1,9.3,41,21,3.5999999999999996,4.0,0.45899999999999996,0.559,0.183,-7.0,0.022,0.132,0.249,0.512,4.0,0.5,7.699999999999999,10.4,1.6000000000000014,0.2,67.0,9.05,0.20650000000000002,0.4965,-4.65,-2.700000000000001,3,14.099999999999998,9.5
Trendon Watford,2023-24,23.0,203.2,13.6,6.9,63,25,3.1,1.3,0.527,0.611,0.203,-3.8,0.059,0.162,0.148,0.397,4.0,0.7682926829268293,7.4,7.599999999999999,-0.5,0.158,62.0,7.5,0.1635,0.6074999999999999,-12.5,-0.19999999999999934,3,10.2,7.5
Trevelin Queen,2023-24,27.0,195.58,11.8,2.9,14,5,1.4,1.3,0.368,0.462,0.137,0.2,0.021,0.101,0.165,0.35699999999999993,0.0,0.17073170731707318,3.0,4.3,-0.10000000000000009,0.194,7.0,3.65,0.20650000000000002,0.478,7.3999999999999995,-1.3000000000000003,3,4.9,3.4
Trey Jemison III,2023-24,24.0,208.28,23.0,6.8,25,5,5.4,1.1,0.551,0.582,0.132,-7.3,0.105,0.131,0.069,0.2,3.0,0.3048780487804878,6.8,6.8,0.0,0.132,25.0,6.8,0.132,0.582,-7.3,0.0,1,2.5,5.5
Trey Lyles,2023-24,28.0,205.74,20.0,7.2,58,33,4.4,1.2,0.44499999999999995,0.596,0.139,7.7,0.052,0.166,0.079,0.569,1.0,0.7073170731707317,7.6,10.5,-0.39999999999999947,0.174,74.0,7.7,0.16899999999999996,0.5896666666666667,-5.8999999999999995,1.3000000000000007,9,6.5,7.1
Trey Murphy III,2023-24,24.0,203.2,29.7,14.8,57,35,4.9,2.2,0.443,0.612,0.18200000000000002,7.0,0.025,0.139,0.104,0.614,3.0,0.6951219512195121,14.5,5.4,0.3000000000000007,0.159,79.0,9.95,0.153,0.6040000000000001,0.4,9.099999999999996,3,21.2,16.0
Tristan Thompson,2023-24,33.0,205.74,11.2,3.3,49,28,3.6,1.0,0.613,0.567,0.132,-0.5,0.13,0.179,0.134,0.571,6.0,0.5975609756097561,6.0,7.6,-2.7,0.168,57.0,8.533333333333333,0.16433333333333333,0.5403333333333333,-4.2333333333333325,-3.0,12,1.7,3.0
Tyler Herro,2023-24,24.0,195.58,33.5,20.8,42,23,5.3,4.5,0.44099999999999995,0.558,0.268,1.0,0.012999999999999998,0.14,0.21800000000000003,0.548,3.0,0.5121951219512195,20.1,20.7,0.6999999999999993,0.25,67.0,18.633333333333333,0.25100000000000006,0.5566666666666666,1.7,2.499999999999998,5,23.9,21.3
Tyrese Haliburton,2023-24,24.0,195.58,32.2,20.1,69,40,3.8999999999999995,10.9,0.477,0.605,0.239,6.2,0.016,0.102,0.444,0.58,3.0,0.8414634146341463,20.7,15.300000000000002,-0.5999999999999979,0.238,56.0,16.333333333333332,0.19899999999999998,0.6013333333333333,-4.2,3.850000000000002,4,18.6,21.0
Tyrese Maxey,2023-24,23.0,187.96,37.5,25.9,70,43,3.7,6.2,0.45,0.573,0.273,5.2,0.014,0.085,0.257,0.614,4.0,0.8536585365853658,20.3,17.5,5.599999999999998,0.23600000000000002,60.0,15.266666666666666,0.219,0.5766666666666667,2.466666666666667,6.15,4,26.300000000000004,24.7
Tyus Jones,2023-24,28.0,185.42000000000002,29.3,12.0,66,11,2.7,7.3,0.489,0.578,0.161,-11.9,0.01,0.081,0.331,0.167,1.0,0.8048780487804879,10.3,8.7,1.6999999999999993,0.175,80.0,8.433333333333332,0.168,0.5336666666666666,2.2666666666666666,1.999999999999999,9,10.2,9.7
Vasilije Micic,2023-24,30.0,190.5,19.6,7.0,60,34,1.5,4.4,0.43,0.524,0.189,-3.1,0.013,0.063,0.307,0.567,3.0,0.7317073170731707,7.0,7.0,0.0,0.189,60.0,7.0,0.189,0.524,-3.1,0.0,1,6.599999999999999,6.4
Victor Wembanyama,2023-24,20.0,223.52,29.699999999999996,21.4,71,19,10.6,3.8999999999999995,0.465,0.565,0.312,-3.2,0.074,0.273,0.213,0.268,7.0,0.8658536585365854,21.4,21.4,0.0,0.312,71.0,21.4,0.312,0.565,-3.2,0.0,1,24.3,24.0
Vince Williams Jr.,2023-24,23.0,193.04,27.6,10.0,52,18,5.6,3.3999999999999995,0.446,0.597,0.155,-3.0,0.039,0.163,0.177,0.346,4.0,0.6341463414634146,2.0,2.0,8.0,0.176,15.0,2.0,0.176,0.367,-14.8,0.0,2,6.6,8.8
Vít Krejčí,2023-24,24.0,203.2,24.6,6.1,22,9,2.4,2.3,0.49,0.633,0.098,-0.3,0.02,0.084,0.114,0.409,3.0,0.2682926829268293,1.2,6.2,4.8999999999999995,0.108,29.0,3.7,0.11649999999999999,0.502,-7.300000000000001,-5.000000000000001,3,7.2,5.4
Walker Kessler,2023-24,22.0,213.36,23.3,8.1,64,26,7.5,0.9,0.654,0.663,0.127,-4.5,0.109,0.199,0.058,0.406,5.0,0.7804878048780488,9.2,9.2,-1.0999999999999996,0.13,74.0,9.2,0.13,0.702,3.0,0.0,2,11.1,9.8
Wendell Carter Jr.,2023-24,25.0,208.28,25.6,11.0,55,30,6.9,1.7,0.525,0.623,0.172,1.1,0.083,0.207,0.1,0.545,2.0,0.6707317073170732,15.2,15.0,-4.199999999999999,0.20400000000000001,57.0,13.799999999999999,0.19933333333333333,0.596,-4.5,2.000000000000001,6,9.1,10.9
Xavier Tillman,2023-24,25.0,200.66,18.0,5.3,54,30,3.9,1.4,0.434,0.472,0.146,-2.9,0.066,0.149,0.116,0.556,2.0,0.6585365853658537,7.0,4.8,-1.7000000000000002,0.136,61.0,6.133333333333333,0.14733333333333334,0.5786666666666667,0.7333333333333334,0.20000000000000048,4,1.0,6.0
Zach Collins,2023-24,26.0,210.82,22.1,11.2,69,19,5.4,2.8,0.484,0.565,0.224,-11.4,0.073,0.162,0.196,0.275,1.0,0.8414634146341463,11.6,7.8,-0.40000000000000036,0.209,63.0,8.799999999999999,0.17300000000000001,0.5770000000000001,0.7000000000000005,2.2999999999999985,6,6.4,9.3
Zach LaVine,2023-24,29.0,195.58,34.9,19.5,25,10,5.2,3.9,0.452,0.578,0.23799999999999996,-5.4,0.009,0.134,0.172,0.4,2.0,0.3048780487804878,24.8,24.4,-5.300000000000001,0.278,77.0,25.53333333333333,0.288,0.6153333333333333,-0.46666666666666673,-1.2999999999999996,10,23.3,17.9
Zeke Nnaji,2023-24,23.0,205.74,9.9,3.2,58,41,2.2,0.6,0.463,0.528,0.15,-11.9,0.099,0.103,0.07999999999999999,0.707,4.0,0.7073170731707317,5.2,6.599999999999999,-2.0,0.149,53.0,5.0,0.14033333333333334,0.6213333333333333,-6.533333333333334,1.0000000000000007,4,3.2,5.4
Ziaire Williams,2023-24,22.0,205.74,20.3,8.2,51,20,3.5,1.5,0.397,0.511,0.192,-9.9,0.031,0.138,0.118,0.392,5.0,0.6219512195121951,5.7,8.1,2.499999999999999,0.178,37.0,6.9,0.16099999999999998,0.535,-0.5,-2.400000000000001,3,10.0,9.0
Zion Williamson,2023-24,23.0,198.12,31.5,22.9,70,42,5.8,5.0,0.57,0.61,0.285,2.9,0.055,0.127,0.256,0.6,4.0,0.8536585365853658,26.0,27.0,-3.1000000000000014,0.2879999999999999,29.0,25.166666666666668,0.2886666666666666,0.639,5.0,1.7499999999999978,4,24.6,24.1
